time,memory,country,continent,program_vocabulary,program_length,calculated_estimated_program_length,volume,difficulty,effort,loc,slocP,lsloc,comments,blankLine,cyclomatic_complexity,numberOfFunction,gender
170 ms,111300 KB,United States,America,104,771,595.637503,5166.039023,85.69354839,442696.215,137,83,67,54,16,37,12,male
61 ms,9400 KB,Canada,America,83,639,446.2065082,4073.650197,62.3255814,253892.6169,133,89,69,44,20,33,1,male
46 ms,39200 KB,Cuba,America,85,761,459.8067162,4877.546502,48.34883721,235823.7018,125,72,61,53,11,37,2,male
46 ms,23300 KB,Peru,America,94,1047,522.6230769,6862.654528,105.8137255,726163.0423,171,134,121,37,13,40,8,male
62 ms,9300 KB,United States,America,92,865,508.1677,5642.881092,128,722288.7798,135,102,93,33,9,39,5,male
62 ms,24900 KB,Canada,America,101,932,571.6579841,6205.453102,98.26415094,609773.5803,119,96,85,23,11,45,8,male
46 ms,8700 KB,Bolivia,America,101,816,572.689722,5433.10057,52.10526316,283093.135,134,100,100,34,0,37,2,male
46 ms,9100 KB,United States,America,105,757,604.3310316,5082.683857,45.23076923,229893.7006,134,72,52,62,20,19,1,male
62 ms,11800 KB,Brazil,America,97,852,543.1989824,5623.125742,74.01041667,416169.8791,159,113,92,46,21,55,8,male
62 ms,8700 KB,United States,America,80,1040,425.7903187,6574.805219,57.82051282,380158.6094,220,119,70,101,49,28,4,male
124 ms,115800 KB,United States,America,76,880,399.1845378,5498.176212,59.15714286,325256.3956,140,80,68,60,12,26,2,male
46 ms,9900 KB,United States,America,91,849,501.4075845,5525.11765,109.9534884,607505.9592,153,94,55,59,39,41,11,male
155 ms,63400 KB,Canada,America,91,910,501.2172393,5922.093123,103.6956522,614095.3086,119,57,57,62,0,41,9,male
1294 ms,5900 KB,Canada,America,68,850,346.3298602,5174.343415,118.1612903,611407.0945,151,109,80,42,29,32,1,male
77 ms,66600 KB,United States,America,81,681,434.0394126,4317.437852,55.98529412,241713.028,135,87,66,48,21,30,11,male
139 ms,6200 KB,Mexico,America,85,771,460.0105131,4941.640412,34.22222222,169113.9163,146,81,64,65,17,29,5,male
218 ms,58400 KB,Cuba,America,75,676,392.6333688,4210.681435,67.17073171,282834.553,162,123,117,39,6,35,2,male
405 ms,99900 KB,Canada,America,115,1220,673.6467173,8351.497862,72.69230769,607089.6523,124,83,76,41,7,79,20,male
124 ms,39400 KB,United States,America,84,942,454.645688,6021.563012,97.3,585898.0811,113,74,65,39,9,46,12,male
124 ms,130100 KB,Cuba,America,78,885,412.2983693,5562.580964,77.425,430682.8311,183,107,76,76,31,47,2,male
124 ms,18300 KB,Brazil,America,98,1274,550.3593685,8427.140341,159.4313725,1343550.551,175,140,118,35,22,76,4,male
62 ms,8800 KB,Canada,America,165,1379,1069.424165,10158.15833,98.91304348,1004774.357,143,102,92,41,10,54,14,male
140 ms,18300 KB,Brazil,America,99,1284,557.3718925,8512.0939,162.8235294,1385969.172,176,141,119,35,22,77,4,male
61 ms,5800 KB,Peru,America,124,1290,743.6082397,8970.91324,86.06493506,772081.0655,210,153,135,57,18,62,12,male
187 ms,91100 KB,Cuba,America,97,857,545.3518546,5656.125306,56.84210526,321506.07,152,88,71,64,17,37,3,male
108 ms,74000 KB,Brazil,America,65,376,329.6987322,2264.410298,41.85416667,94775.006,200,106,76,94,30,56,9,male
62 ms,6900 KB,Bolivia,America,114,1216,666.1928095,8308.794257,133.984375,1113248.606,171,98,75,73,23,44,6,male
93 ms,91700 KB,United States,America,96,703,538.6054173,4629.228638,66.71052632,308818.2789,186,93,64,93,29,32,8,male
