@relation balanceGender

@attribute time numeric
@attribute memory numeric
@attribute continent {Asia,'North America',Europe,Unknown,'South America',AsiaEurope,AsiaAfrica,Australia,Africa,'South Africa',Antarctica,Antarctic}
@attribute program_vocabulary numeric
@attribute program_length numeric
@attribute calculated_estimated_program_length numeric
@attribute volume numeric
@attribute difficulty numeric
@attribute effort numeric
@attribute loc numeric
@attribute slocP numeric
@attribute lsloc numeric
@attribute comments numeric
@attribute blankLine numeric
@attribute cyclomatic_complexity numeric
@attribute numberOfFunction numeric
@attribute gender {male,female}

@data
61,36900,Asia,67,440,339.438742,2669.079244,37.367647,99737.21115,79,61,61,18,0,26,2,male
93,68100,Europe,64,453,320.180454,2718,48.733333,132457.2,122,88,64,34,24,31,2,male
108,98600,'South America',54,599,261.17595,3447.177614,70,241302.433,74,61,53,13,8,44,2,male
1699,4700,Asia,48,492,222.265368,2747.80155,44.166667,121361.2351,123,115,113,8,2,37,1,female
46,5500,Asia,66,500,333.631223,3022.19706,61.87931,187011.4698,81,75,71,6,4,37,1,male
187,53500,'South America',80,634,426.658295,4008.102412,73.111111,293036.8208,97,76,63,21,13,33,4,male
139,103700,Asia,85,696,461.717715,4460.936092,74.2,331001.458,75,65,63,10,2,39,2,male
202,85300,Asia,58,486,283.566831,2846.978764,73.804348,210119.4109,104,67,52,37,15,29,2,male
452,91100,'South America',80,648,425.790319,4096.609405,81.329268,333174.2454,76,48,32,28,16,36,3,male
264,67300,Asia,66,602,333.104991,3638.72526,67.741935,246494.2918,91,85,85,6,0,47,3,male
124,107500,Asia,73,591,378.946151,3658.186314,96.085714,351499.445,97,79,73,18,6,31,2,male
171,146100,AsiaEurope,66,401,333.104991,2423.802042,41.628571,100899.4164,81,68,62,13,6,17,3,male
92,58500,Asia,70,487,359.049811,2984.960829,70,208947.258,71,49,36,22,13,29,2,female
46,2100,Asia,75,502,392.633369,3126.866983,77.176471,241320.5577,76,68,66,8,2,20,2,male
108,82100,Asia,74,556,385.538546,3452.456071,58.055556,200434.2552,88,59,57,29,2,33,2,male
264,70400,Europe,55,451,265.212402,2607.393231,82.571429,215296.1839,81,61,52,20,9,35,2,male
77,68300,Asia,86,667,468.31011,4286.318591,72.72,311701.088,88,70,61,18,9,41,3,male
124,81100,Asia,76,517,398.880461,3230.178524,52.175676,168536.7471,108,83,71,25,12,31,4,male
124,114900,Asia,40,473,191.134546,2517.271989,21,52862.71177,116,54,7,62,47,39,2,male
109,77300,AsiaEurope,80,558,425.790319,3527.635877,68.012195,239922.2596,78,53,45,25,8,31,3,male
93,68100,Europe,57,448,277.632401,2613.134726,54.090909,141346.8329,79,67,61,12,6,30,2,male
108,50800,Europe,65,549,326.465006,3306.279929,65.484375,216509.6747,89,80,76,9,4,30,2,male
77,26600,Asia,40,466,194.1173,2480.018492,18,44640.33286,135,127,125,8,2,29,5,male
62,56300,AsiaEurope,80,522,426.079159,3300.046466,70.988372,234264.9264,74,56,50,18,6,25,3,male
62,56300,AsiaEurope,80,522,426.079159,3300.046466,70.988372,234264.9264,74,56,50,18,6,25,3,male
202,9700,Asia,71,534,365.886251,3283.964962,59.878788,196639.8413,79,62,60,17,2,33,1,male
109,114900,Asia,71,608,366.130687,3739.046249,51.796875,193670.9112,90,69,69,21,0,35,3,male
77,68300,Asia,82,647,440.20115,4113.336147,75.913043,312255.8658,69,49,38,20,11,34,2,male
171,6100,Asia,59,433,288.381963,2547.18444,53.925926,137359.2795,70,57,49,13,8,17,2,male
171,6100,Asia,59,433,288.381963,2547.18444,53.925926,137359.2795,71,57,48,14,9,17,2,male
62,37400,Asia,74,605,385.655592,3756.719286,89.294872,335455.767,81,69,69,12,0,36,4,male
78,56400,'North America',71,500,365.886251,3074.87356,74.272727,228379.2453,86,58,39,28,19,30,2,male
77,53300,AsiaEurope,63,542,314.499263,3239.685719,80.666667,261334.648,87,63,46,24,17,38,2,male
78,70100,AsiaAfrica,64,463,320.723238,2778,41.785714,116080.7143,98,77,74,21,3,23,2,male
92,74000,Europe,68,499,346.1173,3037.643958,70.875,215293.0155,76,63,58,13,5,25,2,female
77,40800,Asia,79,527,419.446685,3322.092454,51.069767,169658.4891,74,63,62,11,1,39,3,male
233,67000,Asia,53,495,251.687581,2835.320625,59.886364,169797.042,100,92,87,8,5,34,2,male
280,131800,Unknown,76,587,398.842491,3667.53345,51,187044.206,82,68,66,14,2,39,3,male
61,42700,Asia,76,563,399.184538,3517.58319,45.243902,159149.1907,60,48,48,12,0,34,3,male
217,36800,Asia,80,573,426.658295,3622.464798,51.722222,187361.9293,66,53,51,13,2,25,3,male
62,55500,Asia,71,605,365.723511,3720.597007,82.161765,305690.8159,84,68,68,16,0,32,2,female
77,39800,AsiaEurope,86,584,468.31011,3752.938617,48.6,182392.8168,106,78,69,28,9,23,3,male
62,24200,AsiaAfrica,100,567,565.804115,3767.06646,68.27193,257184.897,73,46,34,27,12,28,4,male
93,8800,Asia,90,587,494.555532,3810.717768,63,240075.2194,116,78,47,38,31,38,4,male
233,103600,Asia,36,378,168,1954.231651,20,39084.63301,90,61,43,29,18,32,2,male
78,40800,'South America',86,589,466.960974,3785.069941,66.7,252464.165,70,48,44,22,4,21,3,male
155,137500,Asia,38,523,180.973737,2744.66609,17,46659.32352,110,88,83,22,5,45,2,male
62,33400,AsiaAfrica,75,517,392.247987,3220.299263,86.666667,279092.6028,66,57,57,9,0,32,3,male
124,86700,Asia,75,672,393.795077,4185.76616,48.965909,204959.8453,122,106,94,16,12,40,2,male
77,44700,'North America',71,621,365.723511,3818.992961,91.955882,351178.8674,99,70,53,29,17,29,2,male
186,7800,Asia,56,503,271.081232,2921.099526,35.545455,103831.8104,100,91,91,9,0,16,2,male
62,36800,Asia,69,487,352.749775,2974.85141,56.078125,166824.0893,102,59,42,43,17,27,2,male
77,53500,Asia,83,585,446.345678,3729.398067,51.409091,191724.9643,85,49,40,36,9,41,5,male
187,9700,Asia,88,620,480.561182,4004.847604,52.5,210254.4992,115,87,81,28,6,32,3,male
77,74100,Asia,67,662,339.524906,4015.751044,54.140625,217415.2714,65,57,57,8,0,54,5,male
46,40000,Asia,80,626,425.754248,3957.526987,71,280984.4161,97,90,90,7,0,40,3,female
61,4900,Europe,72,480,372.877124,2961.564001,46.875,138823.3125,76,71,69,5,2,28,1,male
92,71100,AsiaEurope,50,419,234.290708,2364.775744,48.947368,115749.5496,95,72,58,23,14,33,2,male
124,11800,Asia,64,689,320.180454,4134,92.933333,384186.4,104,95,94,9,1,43,3,male
62,5800,Asia,73,639,379.104423,3955.297893,78,308513.2357,69,64,64,5,0,38,1,male
61,36900,Asia,68,559,347.012135,3402.891728,32.275862,109831.2641,107,92,90,15,2,39,3,female
92,71000,AsiaEurope,67,533,340.302694,3233.225539,78.62069,254198.4216,90,62,55,28,7,34,3,male
171,5800,AsiaEurope,52,415,244.645038,2365.682483,73.5,173877.6625,79,68,65,11,3,25,1,male
62,9500,'South America',89,717,488.714938,4643.10087,86.803922,403039.3638,67,51,51,16,0,37,4,male
202,115200,Asia,68,566,346.32986,3445.503968,96.080645,331046.2442,119,88,61,31,27,30,4,male
124,98900,Asia,66,519,333.104991,3137.040548,70.857143,222281.7303,75,66,62,9,4,23,2,male
46,37800,Europe,77,458,405.626898,2870.188236,49.72973,142733.6852,81,62,55,19,7,31,2,male
62,52500,Asia,67,609,339.438742,3694.248317,59.242424,218856.2261,107,79,77,28,2,40,3,male
77,30400,Europe,61,521,301.736338,3089.914153,57.884615,178858.4923,69,60,59,9,1,36,1,male
155,146100,Asia,63,568,314.130843,3395.094997,60.625,205827.6342,86,64,61,22,3,29,2,male
421,86900,Europe,57,543,275.58868,3167.259278,76.666667,242823.2113,67,55,48,12,7,40,3,male
62,54400,Europe,83,683,447.182976,4354.151932,82.723404,360190.2704,102,83,76,19,7,36,2,male
61,40800,'North America',71,501,366.130687,3081.023307,84.09375,259094.8037,105,71,51,34,20,27,3,male
93,75000,Asia,60,533,295.62131,3148.372687,32.9,103581.4614,89,56,46,33,10,26,2,female
61,9600,Asia,77,678,405.626898,4248.881275,104.324324,443261.6681,82,66,60,16,6,30,3,male
62,53300,Asia,73,439,379.104423,2717.332981,32.692308,88835.88593,100,74,57,26,17,34,3,male
61,56700,Asia,74,586,385.538546,3638.739672,61.222222,222771.7288,93,80,79,13,1,34,2,female
343,68200,Europe,60,631,295.62131,3727.247966,114.8,427888.0665,114,86,63,28,23,44,3,male
108,97800,Asia,62,547,308.846179,3256.945382,57.72,187990.8874,101,85,80,16,5,42,3,male
187,13600,Asia,71,598,366.457209,3677.548777,81.935484,301321.7385,131,121,117,10,4,35,4,male
77,36900,Africa,70,637,359.091037,3904.353282,84.055556,328182.5842,107,93,93,14,0,35,2,male
46,37300,AsiaEurope,67,416,339.438742,2523.493103,27.818182,70198.98996,87,67,60,20,7,27,2,female
140,130100,Asia,64,539,320.723238,3234,50.785714,164241,111,95,88,16,7,41,2,male
108,99900,Asia,78,527,412.594632,3312.406969,70.285714,232814.8898,82,65,56,17,9,31,3,male
77,36900,Asia,78,527,412.594632,3312.406969,70.285714,232814.8898,82,65,56,17,9,31,3,male
873,157700,Asia,62,461,307.346455,2744.884499,62.586207,171791.9092,87,72,66,15,6,30,2,male
77,38000,Asia,0,0,0,0,0,0,68,52,49,16,3,28,2,male
62,38000,Asia,0,0,0,0,0,0,68,52,49,16,3,28,2,male
202,2200,Asia,36,355,171.219893,1835.323376,16.5,30282.8357,110,82,57,28,25,32,1,male
93,83700,Asia,37,420,181.524906,2187.970414,17.5,38289.48224,91,70,69,21,1,35,2,male
249,68000,Europe,62,661,307.346455,3935.723761,105.258621,414268.8545,140,110,85,30,25,45,2,male
62,36900,Asia,89,681,488.323496,4409.974466,65.91,290661.4171,125,107,100,18,7,38,3,male
62,36900,Asia,78,527,412.594632,3312.406969,70.285714,232814.8898,82,65,56,17,9,31,3,male
46,4600,Europe,59,424,288.676439,2494.240653,86.942308,216855.0383,79,63,51,16,12,36,1,female
234,83700,Asia,37,417,181.524906,2172.342053,17.5,38015.98594,91,69,68,22,1,35,2,male
327,82200,Asia,77,515,405.776932,3227.395068,41.268293,133189.0843,96,64,54,32,10,29,3,male
186,36800,Asia,0,0,0,0,0,0,127,82,61,45,21,20,2,male
62,8800,Asia,94,647,524.633121,4240.818987,65.482143,277697.9147,72,59,54,13,5,28,1,male
156,5700,Asia,73,632,378.946151,3911.969121,75.986842,297258.1799,73,65,65,8,0,32,1,male
61,37900,Europe,87,592,474.542028,3814.22255,48.081633,183394.0475,107,64,49,43,15,15,6,male
93,69000,Asia,66,516,333.324018,3118.907366,76.8,239532.0857,72,50,39,22,11,24,3,male
109,61300,'North America',79,735,419.080878,4633.27885,99.170732,459485.6537,70,52,46,18,6,38,2,male
93,71100,Asia,0,0,0,0,0,0,91,54,45,37,9,15,2,female
93,80400,Asia,85,574,460.214537,3678.990397,66.978261,246412.3786,101,85,83,16,2,31,4,female
109,118200,Asia,88,469,483.10469,3029.473429,32.358491,98029.18738,80,60,58,20,2,10,3,male
93,68000,Asia,56,452,271.081232,2624.924425,59.5,156183.0033,97,86,82,11,4,30,2,male
124,96800,Asia,73,559,378.946151,3460.111928,76.542857,264846.853,100,78,66,22,12,31,2,male
124,13300,Asia,88,810,481.614055,5232.139611,92.34,483135.7717,69,59,59,10,0,46,3,male
77,37200,Asia,71,578,365.723511,3554.553835,51.691176,183739.0696,127,95,86,32,9,29,2,male
92,46300,AsiaAfrica,74,593,386.124638,3682.205846,72.036585,265253.5357,75,62,62,13,0,31,4,male
93,67100,Asia,71,542,366.130687,3333.162939,87.75,292485.0479,91,76,74,15,2,33,2,male
249,72600,Europe,50,617,235.05865,3482.259269,125.333333,436443.1617,141,90,60,51,30,42,6,male
249,71100,Asia,52,427,245.314213,2434.08776,49.090909,119491.5809,85,75,75,10,0,35,2,male
124,68100,Europe,54,555,258.107496,3193.962564,106.181818,339140.7522,72,62,58,10,4,35,2,male
109,99400,AsiaEurope,62,613,308.846179,3649.922338,95.46,348421.5864,81,61,57,20,4,38,2,male
46,37800,Asia,84,630,453.092115,4027.159976,62.727273,252612.7622,113,88,81,25,7,39,4,male
62,17800,Europe,65,513,326.731624,3089.474688,81.083333,250504.906,82,74,72,8,2,29,1,male
140,82200,Europe,89,606,487.413234,3924.294459,39.26087,154071.2129,79,54,46,25,8,26,5,male
326,84600,Asia,71,507,366.130687,3117.92179,34.734375,108299.0647,108,86,86,22,0,28,3,male
77,46400,Asia,82,559,439.636237,3553.871571,60.886364,216382.3168,89,72,68,17,4,22,3,male
77,46800,Asia,70,558,359.214781,3420.139923,46.530303,159140.147,93,58,50,35,8,18,3,male
92,36800,Europe,84,525,454.1955,3355.966647,64.875,217718.3362,75,52,42,23,10,26,2,female
140,103000,AsiaAfrica,76,634,398.994424,3961.186044,80.55,319073.5358,101,87,81,14,6,37,2,male
187,115000,Asia,44,516,208.054231,2817.066715,19.444444,54776.29724,102,82,81,20,1,25,3,male
108,76000,Asia,44,499,217.740327,2724.256378,23.4,63747.59924,135,110,109,25,1,29,2,male
61,37500,AsiaEurope,81,643,433.608756,4076.523552,78.369565,319475.3784,91,74,67,17,7,25,2,male
109,56500,'South America',76,695,399.451068,4342.309622,63,273565.5062,72,42,29,30,13,31,6,male
186,37800,Asia,70,480,359.091037,2942.055848,32.583333,95861.98639,69,54,49,15,5,34,3,male
108,71200,'South America',91,698,501.852442,4542.440659,82.82,376204.9354,82,55,47,27,8,30,3,male
61,5800,AsiaEurope,76,550,398.842491,3436.360132,66.5,228517.9488,71,52,46,19,6,33,1,male
62,42800,Europe,78,578,414.08385,3632.962483,62.608696,227455.0424,86,72,64,14,8,33,2,male
93,74900,Asia,65,499,326.465006,3005.161539,55.757576,167560.5222,72,47,45,25,2,33,2,male
264,53400,'South America',75,515,392.633369,3207.841626,44.365854,142318.6321,85,65,53,20,12,33,2,male
62,41100,'North America',72,513,372.877124,3165.171526,85,269039.5797,106,72,51,34,21,27,3,male
62,19400,Asia,65,513,326.731624,3089.474688,81.083333,250504.906,82,74,72,8,2,29,1,male
77,46400,Asia,72,560,372.27468,3455.158001,44.928571,155235.313,93,58,51,35,7,18,3,male
109,74000,Asia,66,527,334.512649,3185.395701,73.666667,234657.4833,114,79,57,35,22,26,3,male
78,38000,Asia,0,0,0,0,0,0,68,52,49,16,3,28,2,male
77,67200,Asia,61,598,304.238182,3546.580928,57.613636,204331.4239,115,102,101,13,1,42,4,male
436,55500,Asia,78,634,412.409407,3984.945007,34.743902,138452.5405,97,71,67,26,4,29,6,male
233,36800,Europe,89,610,488.323496,3950.197393,72.54,286547.3189,67,50,40,17,10,28,2,male
109,68700,AsiaEurope,62,513,308.328733,3054.502707,76.846154,234726.785,77,66,62,11,4,22,2,male
186,33200,Asia,94,731,525.224505,4791.404451,70.105263,335902.6699,86,65,62,21,3,39,3,male
93,66600,Unknown,75,516,392.17102,3214.070444,62.802632,201852.082,77,70,70,7,0,30,2,male
109,40100,AsiaEurope,100,667,567.905664,4431.452079,47.631148,211075.1478,107,59,27,48,32,34,4,male
93,67100,Asia,65,588,328.342119,3541.152274,67.5,239027.7785,73,61,57,12,4,40,5,male
108,69100,'North America',110,747,637.634311,5065.675706,101.087302,512075.4878,115,78,59,37,19,43,8,male
249,68000,Asia,59,503,288.676439,2958.969454,60.923077,180269.5236,78,64,64,14,0,35,2,male
124,74000,Asia,85,575,459.806716,3685.399788,56.821429,209409.6808,106,84,80,22,4,26,3,male
249,201900,Asia,56,621,272.555862,3606.367407,91.8,331064.5279,74,57,55,17,2,39,3,male
93,68100,Asia,81,581,432.536756,3683.452852,55.121951,203039.1084,126,85,56,41,29,36,2,male
171,5800,Asia,82,688,440.590582,4373.995779,78.191489,342009.2444,80,66,62,14,4,28,1,male
108,87600,AsiaEurope,61,629,305.11579,3730.433785,130.476191,486732.7891,106,80,66,26,14,38,3,male
92,69000,Asia,91,607,502.170816,3950.231347,58.039216,229268.3291,78,49,45,29,4,28,3,male
77,39800,Europe,75,554,392.17102,3450.765555,87.631579,302396.0341,92,61,40,31,21,35,3,male
202,94800,Asia,59,774,288.676439,4553.16572,129.461538,589459.839,119,75,33,44,42,44,6,male
61,57400,Asia,98,780,556.093541,5159.473678,63.888889,329633.0406,97,66,50,31,16,40,2,male
77,67800,Asia,50,418,235.05865,2359.131887,27.555556,65007.18978,97,82,79,15,3,27,2,male
62,40000,'North America',69,525,352.749775,3206.97534,57.513514,184444.4195,84,72,65,12,7,36,4,male
108,82300,Europe,64,483,320.723238,2898,55.928571,162081,79,68,62,11,6,36,2,female
187,36900,Europe,86,622,467.196363,3997.136677,88.37234,353236.3232,109,75,53,34,22,33,5,male
171,48500,AsiaEurope,78,607,412.409407,3815.239147,64.073171,244454.4692,89,72,66,17,6,37,3,male
77,59400,Asia,76,680,399.184538,4248.590709,83.231707,353617.4584,89,79,79,10,0,40,2,female
62,5800,Asia,82,625,440.20115,3973.470003,66.913043,265876.9711,78,59,54,19,5,33,3,male
187,180700,Asia,63,644,316.169787,3849.368271,26,100083.575,99,74,74,25,0,44,2,male
124,99900,Asia,75,597,392.247987,3718.604758,73.846154,274604.6591,111,79,70,32,9,33,5,male
109,108400,AsiaEurope,76,541,398.994424,3380.128785,67.05,226637.635,81,64,57,17,7,27,2,male
218,4600,Europe,51,419,239.445384,2376.746218,50,118837.3109,83,72,65,11,7,34,1,male
156,200100,Asia,55,473,270.130687,2734.583144,29.25,79986.55698,72,59,54,13,5,37,3,male
421,51900,Asia,75,547,392.17102,3407.163824,52.092105,177486.3366,84,63,63,21,0,34,2,male
46,5600,Asia,48,450,234.660011,2513.233125,36.833333,92570.75345,137,112,104,25,8,35,2,male
139,40900,Asia,75,543,392.17102,3382.248549,74.972973,253577.229,88,67,54,21,13,30,3,male
77,55600,'South America',82,586,440.20115,3725.525475,42.652174,158901.7605,88,60,53,28,7,28,2,male
124,108100,Asia,41,449,208.130686,2405.54085,19.5,46908.04658,133,114,110,19,4,39,3,male
93,72400,'North America',74,532,385.85086,3303.429191,84.117647,277876.6907,107,74,53,33,21,27,3,male
61,37800,Asia,81,660,433.250689,4184.301002,74,309638.2741,88,69,64,19,5,28,3,male
108,136500,Asia,51,511,244.720659,2898.60935,34.8,100871.6054,128,91,75,37,16,46,2,male
217,121600,'North America',64,543,320.406355,3258,59.741379,194637.4138,101,76,69,25,7,41,4,male
77,38800,Asia,77,547,405.551932,3427.932238,39.948718,136941.4981,83,63,63,20,0,24,2,male
62,18000,Asia,91,610,501.217239,3969.754731,76.793478,304851.2736,84,65,58,19,7,33,6,female
61,37000,Asia,87,591,474.208887,3807.779606,75.15625,286178.436,89,67,55,22,12,31,3,male
93,68100,Asia,37,452,177.728624,2354.672921,17,40029.43966,87,57,56,30,1,27,2,male
93,72100,'South America',94,893,527.387172,5853.247845,112.2,656734.4082,67,43,34,24,9,37,3,male
561,154800,Asia,42,495,214.877124,2669.197124,20,53383.94249,117,95,88,22,7,36,2,male
248,71100,Asia,58,636,281.962048,3725.675913,49.944444,186076.8136,147,135,132,12,3,49,3,male
764,107400,Asia,60,503,294.461535,2971.16597,40.086207,119102.7738,99,83,75,16,8,26,2,male
405,39000,Europe,64,456,320,2736,33,90288,88,65,60,23,5,17,3,male
77,68000,Asia,57,643,275.791518,3750.548279,67.961538,254893.0311,136,127,127,9,0,40,2,male
62,51600,Asia,87,628,473.9428,4046.168515,70.212766,284092.683,85,63,61,22,2,30,3,male
233,64400,Asia,66,524,334.512649,3167.262519,37.555556,118948.3035,104,64,49,40,15,29,4,male
62,5700,Asia,72,583,372.27468,3597.066276,30.743243,110585.4835,74,53,42,21,11,21,1,male
140,11300,Unknown,82,640,439.319264,4068.833283,51,207510.4974,122,92,84,30,8,32,2,male
108,82000,Asia,85,636,461.717715,4076.372635,66.5,271078.7803,98,81,75,17,6,39,3,male
171,5600,Asia,62,393,307.346455,2339.99915,25.034483,58580.66838,108,67,43,41,24,20,1,female
124,115500,Asia,80,691,425.790319,4368.452314,103.551282,452358.8376,95,92,91,3,1,41,1,male
93,83300,Europe,65,492,326.553822,2963.004964,60.870968,180360.9796,83,59,48,24,11,23,2,male
78,70100,Asia,77,688,405.551932,4311.54914,62.092105,267713.163,138,109,97,29,12,43,2,male
46,5600,Asia,69,611,353.001331,3732.308443,98.677419,368294.5654,127,95,67,32,28,31,4,male
124,99400,Europe,41,482,204.176133,2582.340066,19,49064.46126,86,61,52,25,9,28,2,male
109,67000,AsiaEurope,62,524,307.346455,3119.998867,81.362069,253849.563,83,67,62,16,5,27,2,male
77,68000,Asia,60,455,296.791699,2687.635221,95.717391,257253.4321,88,78,71,10,7,24,2,male
109,102200,Asia,55,597,265.963467,3451.471749,54.25,187242.3424,100,75,69,25,6,43,2,female
249,52600,Asia,72,526,372.27468,3245.380551,63.851351,207221.9338,80,67,63,13,4,26,3,male
62,53400,Asia,77,603,406.303121,3778.872284,66.023256,249493.4515,104,58,43,46,15,34,4,male
62,71000,Asia,58,516,286.841309,3022.718193,33.868421,102374.6925,100,65,55,35,10,19,4,male
187,37800,Europe,78,678,412.261373,4261.502704,54.5,232251.8974,128,87,74,41,13,19,3,male
124,101100,AsiaEurope,82,667,439.883164,4240.487187,83.044444,352148.9026,101,70,59,31,11,32,3,male
61,37800,AsiaEurope,91,597,501.852442,3885.1534,53.3,207078.6762,107,61,40,46,21,21,3,male
93,103500,Asia,82,561,440.590582,3566.586675,67.765957,241693.1608,84,62,52,22,10,18,4,male
93,91900,AsiaEurope,79,644,419.00781,4059.634802,90.769231,368489.9282,103,75,66,28,9,39,3,male
46,4100,'North America',82,456,439.460071,2899.043714,53.05814,153817.8659,78,62,58,16,4,17,2,male
78,55400,'North America',76,614,399.79439,3836.227493,49.515152,189951.3856,103,69,58,34,11,31,4,male
93,58400,Asia,85,762,460.214537,4883.955893,114.456522,559000.6039,101,80,72,21,8,38,3,male
62,39800,'South America',75,530,392.247987,3301.273906,56.307692,185887.1153,81,66,59,15,7,34,2,male
46,5800,Asia,84,580,453.264076,3707.544105,48.966667,181546.0764,83,70,70,13,0,37,2,male
46,6600,Europe,73,533,379.104423,3299.17649,69.970588,230845.3197,85,56,40,29,16,30,2,female
46,4800,Asia,63,456,314.130843,2725.639645,55,149910.1805,92,85,83,7,2,25,1,male
155,53700,Europe,78,621,412.85429,3903.234778,47.209302,184268.9907,76,68,68,8,0,37,2,male
77,37800,'North America',68,510,346.1173,3104.606049,75.375,234009.6809,77,61,55,16,6,23,3,male
155,86400,'South America',78,616,412.85429,3871.807767,55.755814,215875.7935,115,84,72,31,12,28,2,male
46,5800,Asia,84,627,452.989017,4007.983024,38.280488,153427.5453,95,69,68,26,1,27,1,male
46,8500,Asia,71,591,366.457209,3634.500548,83.870968,304829.0782,86,79,78,7,1,41,5,male
140,133300,AsiaEurope,80,709,426.079159,4482.247019,87.337209,391466.9461,65,59,59,6,0,39,2,male
46,5800,Asia,59,569,292.569248,3347.223895,67.275,225184.4875,111,96,93,15,3,38,3,male
514,99400,AsiaEurope,73,676,379.34213,4184.321402,84.242424,352497.3787,85,79,76,6,3,37,2,male
155,98300,Asia,73,732,378.867075,4530.951577,104.833333,474994.757,81,70,65,11,5,39,3,female
186,11700,Asia,75,542,392.633369,3376.01973,60.95122,205772.5197,68,53,51,15,2,31,1,male
108,101500,Asia,68,480,346.1173,2921.982164,52.3125,152856.1919,95,64,51,31,13,32,2,male
46,8800,Africa,79,592,419.446685,3731.838203,64.883721,242135.5485,87,68,65,19,3,29,1,male
46,36000,'South America',74,536,385.85086,3328.267004,58.225,193788.3463,110,74,46,36,28,26,2,male
46,51700,Unknown,84,581,453.505095,3713.936423,69.391304,257714.8926,91,71,68,20,3,39,2,male
93,69100,Asia,68,644,346.32986,3920.32607,71.016129,278406.382,116,89,84,27,5,39,3,male
124,59500,Asia,81,689,432.608018,4368.156652,77.535714,338688.1461,82,62,57,20,5,38,4,male
93,68100,Europe,73,658,380.536102,4072.90456,108.933333,443675.07,96,76,66,20,10,33,3,male
46,6200,AsiaEurope,73,615,379.104423,3806.742104,104.382353,397356.6978,94,88,84,6,4,23,1,male
217,69100,Asia,66,537,333.631223,3245.839642,58.051724,188426.5875,97,82,77,15,5,39,2,male
93,67100,Asia,68,597,347.012135,3634.215316,55.810345,202826.81,78,65,60,13,5,44,5,male
62,36800,Asia,77,529,405.551932,3315.13008,38.487179,127590.0064,110,72,66,38,6,23,3,male
62,36800,Asia,77,529,405.551932,3315.13008,38.487179,127590.0064,110,72,66,38,6,23,3,male
186,42800,Asia,71,440,365.642206,2705.888733,24.305556,65768.12892,107,99,98,8,1,33,2,male
77,68200,Asia,69,696,352.749775,4251.533022,111,471920.1654,125,98,91,27,7,38,2,female
77,36800,Asia,77,533,405.551932,3340.197226,38.487179,128554.7702,110,72,66,38,6,23,3,male
92,81800,Antarctica,55,465,266.827923,2688.332267,25.578947,68764.70956,100,84,79,16,5,31,2,male
124,86600,Asia,69,724,353.001331,4422.571707,120.741935,533989.8677,105,84,70,21,14,48,2,male
93,67200,AsiaEurope,61,507,302.788875,3006.88383,73.229167,220191.5971,106,88,80,18,8,34,2,male
202,53400,Asia,94,622,525.880198,4076.954266,67.034483,273296.5204,90,66,49,24,17,34,6,male
139,115900,Africa,75,523,392.247987,3257.672175,56.307692,183432.0025,110,79,59,31,20,33,3,male
61,36900,Asia,74,664,385.655592,4123.077035,84.807692,349668.6485,90,71,64,19,7,37,2,male
